-1.012380325131946,-0.4320922527048323,0.6167783952421613,0.1767775317033132,0.5174108209709326,-0.07956750359800127,0.07465857929653591,-0.5213290320502387,-0.24788985484176213,0.6117057278752327,0.11670103669166565,-0.12570975720882416,0.0073596470885806614,-0.0712444136540095,-0.15599002854691613,-1.4878567192289565,0.35089176727665794,0.05521301759613885,0.06044548087649875,-0.4405971873137686,0.07070180877215332,0.6705055236816406,0.880306621392568,-0.15225346489912933,0.195325738336477,0.6353188984923892,-0.4459798253244824,0.4046098341544469,0.5528539895183511,0.24938830071025425,0.19311623771985373,0.424135234620836,-0.7910135843687587,0.10668145730677578,0.2665804963972833,0.0770217025031646,0.29113077372312546,1.0397602166566584,-0.28448219866388375,0.12392503850989872,-0.22402987877527872,-0.9757125410768721,-0.270187405248483,-0.23977585095498297,-0.5183629719540477,-0.8928879638099008,0.10269059075249566,-0.44825566477245754,-0.22320072104533514,-0.6586476688583692,0.341201427910063,-0.7324268321196238,0.08256608910030788,0.12323251604619953,0.10829376605235869,-0.013355316387282478,-0.8138224813673232,-0.9034159862332873,-0.8129705588022867,-0.0540747195482254,0.7580452362696329,0.12927647017770344,-0.006437266762885783,0.6476136015521156,-0.04624663790067037,-0.44502663074268234,-0.17000956336657205,-0.19729387760162354,0.249616962340143,-0.1616884774218003,-1.0322080237997904,1.3630380713277392,0.37742996733221745,1.1303783680001895,-0.34541237519847023,-0.6100582534240352,-0.1711272986398803,0.4796242482132382,0.45137414558687144,0.7370762332446046,-0.025882641681366496,0.0466643480790986,0.3069886260976394,0.10262637337048848,0.25064254220989013,-0.17472898132271236,-0.9308573868539598,-0.40933859379341203,-0.4682821085055669,0.18550779090987313,0.1975643667909834,0.2878430378105905,0.06664294335577223,-0.5349563103583124,0.12489405636572176,0.15507800861572227,0.26685230682293576,0.001191818051868015,-0.16308513614866468,0.1601142038901647,-0.04910223848289914,0.34591328104337055,-0.27587931603193283,0.8853349342114396,0.6329839759402804,0.2663555509514279,0.08823575576146443,0.4491742319530911,0.8369615210427178,0.5030380719237857,-0.5432195340593656,0.19573133231865036,-0.19185340156157812,0.043143549727069005,-0.21038195366660753,0.22427665690581003,0.7746624168422487,0.20420364124907386,0.7461265718771352,-0.3493361890109049,1.326617932981915,0.4823065780931049,-0.07763949202166663,-0.30681994433204335,-0.8875687991579374,0.22272219301925766,-0.920765387515227,-0.9727332459555732	37
0.023008330414692562,0.35137529267619055,0.3393648664156596,0.3068290911614895,-0.39794546738266945,1.037022019426028,-0.035362829764684044,0.7975030442078909,0.2019240198036035,1.2633488404875,-0.33700112129251164,-1.2403377170364063,-0.6625991351902485,-0.15585510774205127,0.8903979559739431,0.5530393853162726,0.29069330791632336,0.07452995143830776,-0.048000678420066833,1.2347817768653233,-0.391309214135011,1.42286583284537,-1.0981079638004303,0.22948153906812271,0.3085332562526067,0.49068477004766464,0.592176208893458,0.12552854915459952,0.7181122588614622,-1.8626232246557872,0.563328423226873,1.0741196796298027,0.20034466808040938,-0.8762771785259247,0.6824637204408646,-0.2343291938304901,-0.7293128482997417,-0.054484846691290535,-0.1154489228501916,0.2841993843515714,0.574361634751161,0.23610889166593552,0.8264971052606901,-0.6179934938748678,-1.2490166674057643,-0.11806670762598515,-0.7939528444161018,-0.48040783405303955,0.5917753179868063,0.5560021847486496,0.8647236476341883,0.028704822063446045,0.5317595712840557,0.7577919811010361,0.17583570753534636,0.21573581794897714,-0.10489826649427414,-0.013464589913686117,0.48122232283155125,-0.8753076506157716,-0.37754003144800663,0.02650510271390279,-0.586495632926623,0.27299631635348004,-0.6063591142495474,-0.20254205539822578,-0.8314146349827448,-0.24964933097362518,-0.49191223581631977,-0.49944817398985225,0.2568086311221123,-0.5251567003627619,0.043843382969498634,1.420909990866979,0.24168734128276506,0.3712942705800136,0.17175709207852682,0.8501202085365852,-0.8326470789810022,0.21526409685611725,0.12009332825740178,0.28509002551436424,-0.9576344608018795,-0.17250610639651617,0.3966238598028819,-0.07048552731672923,-0.016657482211788494,0.7495050628980001,0.9140680974815041,0.7279717288911343,0.37074246257543564,1.9346996371944745,-0.9392670641342798,0.22047913074493408,0.07642906904220581,-0.2582267988473177,0.6506920506556829,-1.3263437400261562,0.26453280448913574,-1.174211988846461,-0.9396712382634481,0.5442229906717936,0.8679065803686777,0.26362136006355286,-0.4081423605481784,0.5467120756705602,-0.044207929323116936,-1.2378051082293193,-0.7824040744453669,-0.022316281994183857,-0.34057179380518693,-0.9238961239655813,1.1472379366556804,-0.4583838532368342,-0.6030962917332848,0.2392647030452887,1.1112803717454274,0.38213401039441425,0.5788158178329468,0.20721075435479483,-0.2560500552256902,-0.8110899018744627,-1.457003506521384,-0.19448747485876083,-0.6085196919739246,0.7680165121952692,0.0099367822209994,0.837661862683793	12
-0.2826062288050624,-0.5665554539723829,0.5947470422834158,-0.26738422228531405,0.04873323559083722,0.007217833264307542,-0.15585510233755817,-0.07306224310939963,-0.5508267276666381,-0.005628596652637829,0.4163239191878926,-0.37356859987432306,-0.683031752705574,0.304900044744665,-0.14148869856514715,-0.9693529605865479,0.47831839187578723,0.3529917831447991,-0.47231103479862213,-0.07039039243351329,-0.18702512098984284,0.4619234570048072,-0.0005134594711390408,0.11524545739997517,0.5561059564352036,0.4239994781938466,-0.0636018396524543,-0.16655083339322696,0.51420454477722,-0.2573799585754221,0.04168401658535004,0.6765533878721974,-0.24541634558276695,-0.08504122262820601,-0.05834502726793289,0.02264081585136327,0.8406194651668722,0.0423062186349522,0.606207963925871,0.24153237993066962,0.14490222998640753,-0.3698326999490911,-0.4026676026934927,-0.2837275896560062,-0.04856788299300454,-0.1734490067782727,-0.4674363759430972,-0.15410678765990518,0.6126972186294469,0.020158726214007897,-0.06317570568485693,-0.380247178402814,-0.028345239856703716,0.24915485354987058,-0.337296107953245,0.11342248320579529,-0.6232373172586615,-0.3747606555169279,-0.2642633224075491,0.234838912432844,0.18283495713363995,-0.025498436255888504,0.047027061100710525,0.007425810803066601,0.28218882090666075,0.8964930390092459,-0.052333308891816574,0.07165210355411876,0.20708265968344428,0.12382755089889873,-0.2172576239840551,-0.006190532649105246,-0.7297669915397736,0.1380532140081579,0.14596519246697426,-0.8875628025694327,0.0025767220861532473,0.4813386987556111,-0.2955211834050715,0.2197456146505746,-0.024339039894667538,0.2989350591193546,0.40896758301691577,-0.08213630183176561,0.7283258058808066,-0.08789975251155821,-0.029097875802439045,0.1534840247847817,0.7145749294114384,-0.5912588902495124,-0.13919229263609106,0.6918529705567793,0.2675723651508716,0.22794354215941645,0.2125182883305983,-0.24734734811566092,0.40208745951002295,0.2734667712991888,-0.08810989694161848,0.09893107617443259,-0.7662904188036919,0.11726480722427368,0.16046161543239246,0.5966579548337243,0.5559511225331913,0.615527132018046,0.2728063247420571,0.06089031018994071,0.15141786296259274,0.3187881057912653,-0.6225064325739037,-0.10772530903870409,0.46454437517307023,0.029859418896111576,-0.7285057934509083,0.5050516033714468,0.14751518170603298,-0.8219789222560145,0.38083856823769485,-0.6247597208077257,-0.13105033744465222,-0.28764610715337435,-0.8153875944289294,0.1295221285386519,-0.1002188827842474,0.8173363645645705,0.05995159291408279,0.09583963809365575	78
0.14844745939428156,-0.010192747820507397,0.17604207721623508,0.2243241217326034,0.49802835429595277,0.06623346561735327,0.36320486867969687,0.25432413477789273,-0.39286523650993,-0.0881722741336985,-0.36661385880275205,0.15668246065351096,-0.4946728533303196,-0.05168419128114527,0.230458987030116,-0.806869286197153,-0.30507629635659134,-0.40093369206244295,-0.2836548230526122,-1.358037462288683,0.5654876418411732,-0.3065079186450351,0.17700820822607388,-0.5840903601863168,-0.33037950233979657,0.5213190290060911,0.010504135163500905,-0.5429537215016105,0.15713866529139606,-0.21365799483927814,0.27930077436295425,0.06933219493790106,0.2540794639763507,-0.025809002362869003,-0.20205093954097142,-0.22189007225361737,0.9001204479824413,0.07790331000631506,-0.24762138538062572,-0.3033673939379779,0.01350153847174211,-0.17110046473416415,-0.721432631263848,-0.07768229395151138,0.20652342333712362,-0.5058482081036676,0.06823752185499127,-0.6223259568214417,0.12081094814295118,-0.1111106811599298,0.03852038288658315,-0.061828369782729584,-0.32409836690534244,0.05468040518462658,-0.18651567060839047,0.04887421090494503,-0.4974806359545751,0.24692274020476776,-0.7061862214045092,0.3933352582283657,0.06618350964378227,-0.01830200038172982,-0.14050204848701303,0.42434000156142493,-0.29494639265943656,1.1020738821138034,0.5543916889212348,0.05951779538934881,0.16381902179934762,-0.28355344317176123,-0.49627104807983746,0.8536443703553893,-0.5095464897088029,-0.2260708131573417,-0.29157873514023697,-0.2740195007486777,-0.5310880155725912,0.2380034618968652,0.03977722255513072,0.34511428021571855,-0.3349468301643025,0.09282347627661446,0.8447491878812964,0.1233629746870561,0.20081457698887045,0.34702172807671805,-0.3222085334021937,0.2781828050078316,0.5402542975815859,-0.1980799206278541,-0.3890304592522708,0.0857438448477875,0.3186554323500869,0.39621587842702866,-0.929200657050718,0.2732322703708302,0.09030826592987234,0.2973717996342616,0.11349643495949832,0.2215552865104242,-0.31750651787627826,-0.21314472501928156,0.028363258323886177,0.359311449595473,0.6798526692119512,0.7949078027158976,0.6965537992390719,-0.3947567811066454,0.1170574501156807,0.565405669706789,-0.6540824847549878,-0.7748512737452984,-0.27072805674238637,0.09029875001446767,-0.0654126950962977,0.4736670526591214,0.1768924742937088,-1.0354168381203304,0.09762459883297031,-0.2859774384308945,0.3164064023982395,-0.07709329270503738,-0.3554651686413722,0.09836579833857038,-0.7623580617999489,0.6922480250624093,-0.10035404495217583,-0.06872624192725528	60
-0.14790388569235802,0.011737450957298279,-0.027033567428588867,0.30077458173036575,-0.1833565216511488,0.02963241934776306,-1.0419464260339737,-0.5488923816010356,-0.9901816993951797,0.14139319583773613,-0.35667767375707626,-0.30567435920238495,-1.5951055437326431,-0.7436763644218445,0.42071614786982536,-0.20768482238054276,0.6751637235283852,0.7257038056850433,0.15832597576081753,-0.11109314858913422,-0.22288826666772366,0.597042690962553,0.07332128915004432,0.29752086102962494,-0.5932688936591148,0.3438059985637665,-0.45649629458785057,-0.017000675201416016,0.9342031143605709,0.5083561763167381,-0.0555645227432251,1.3771826475858688,-0.2719672843813896,0.0036960789002478123,0.960908236913383,0.1539058517664671,0.7212546989321709,-0.11212258785963058,-0.3392012119293213,0.7054507732391357,0.9643723666667938,-0.564518541097641,0.34690821170806885,0.4267077147960663,-0.3565580025315285,-1.0984842479228973,-1.6077648401260376,0.6526837423443794,0.9104126468300819,0.6185086145997047,-0.19611689820885658,-0.7690927945077419,0.9341882169246674,0.009692544117569923,-0.4682992771267891,-0.6419830545783043,0.272602298296988,-0.6338727995753288,0.4371729588601738,0.2210398832685314,0.1405245028436184,-0.9335882216691971,-0.1765425242483616,-0.4331638142466545,-0.01993308588862419,0.3136812672019005,-0.900602824985981,-0.0377222690731287,-0.38191232830286026,-0.7949423640966415,-0.042501047253608704,-0.23294206708669662,-0.7161681354045868,-0.0773840844631195,0.6107631847262383,-0.31619029492139816,0.8488845801912248,0.05755853094160557,-0.7082566171884537,0.2937789633870125,0.1550293266773224,-0.6322576319798827,-0.432602783665061,0.6133601311594248,-0.20222968608140945,0.7302193716168404,-0.2451306818984449,0.6286801695823669,0.3506153076887131,-0.09045584499835968,0.2362055853009224,0.25405508279800415,-0.39851363003253937,0.4575263373553753,0.641903892159462,-0.03765484690666199,1.0218503773212433,0.19182893261313438,-0.6609353423118591,-0.11471524834632874,-0.24535760702565312,1.0597264915704727,0.9381395652890205,0.773027166724205,0.7720964904874563,0.3218511096201837,0.47087302803993225,-0.2878232095390558,-0.1470763012766838,-0.6298372969031334,-0.5972741134464741,-0.322601743042469,-0.2280089994892478,0.6327399795409292,-0.03264327347278595,0.8641117662191391,0.7534115053713322,-0.18759558349847794,0.5087627917528152,0.37609224021434784,-0.3685054611414671,0.30388905853033066,-0.818166546523571,-0.11387126496993005,-0.3078856458887458,1.0962713956832886,0.2650056667625904,0.16946100071072578	105
0.9452997323657785,0.571048732314791,-0.09633251959790609,-0.20412045850285462,-0.08836647868156433,0.4357782732695341,0.42367700806685854,-0.7460816417421613,-0.8143441208771297,-0.4061513330255236,0.47687756163733347,1.1864444485732488,0.3591141722032002,0.1486813064132418,0.23238000167267664,1.2831697493259395,0.035132910524095805,-0.06612328280295644,0.1605383881500789,1.659326229776655,0.21030389836856297,1.4774491701807295,0.3038304959024702,-1.08041379068579,1.731636426278523,0.37599959118025644,1.2645846136978693,0.4905861360686166,1.1809228073273386,0.357027174106666,-1.311009630560875,0.14218648416655405,-0.2566744333931378,0.43473446156297413,0.5390771853604487,-0.12777659509863173,0.3719044327735901,0.07177773616941911,1.148091944200652,0.2158691542489188,0.034080294626099725,0.6890682349247592,0.7862193435430527,-0.31875510407345636,0.2784009011728423,0.4516500639063971,0.6190125127988202,1.2902066707611084,0.49493354984692167,0.9962863028049469,0.10575413491044726,0.47239706558840616,-0.3332067962203707,-0.21420226073158638,0.20060339889356069,0.8377537386757987,1.6699191757610865,0.6767721346446446,0.7937709710427693,0.49426409921475817,-0.7200579595352922,0.7230511132095542,0.021328911185264587,-0.37578122903193745,-0.5173399448394775,0.5638069872345243,-0.3373610632760184,0.3833672084978649,0.05361216834613255,-0.640243432351521,-0.4387305485350745,-0.8074007454727378,0.018423895750726973,-0.9897096880844661,-0.608171454497746,-1.3644562789372034,-0.23432036063500813,-0.7340979150363377,0.5105743908456394,2.5693275375025615,0.4266623077648027,0.2674915088074548,1.5201627292803355,-0.16969630122184753,-0.08701815349715096,0.26606192120483946,0.35402401483484675,-1.6282346631799425,-1.8888142194066728,-0.8380158277494567,-0.01030287572315761,0.3216834579195295,0.604090037622622,-0.26947600075176786,1.0086204835346766,0.12194168567657471,-0.3935037186103208,0.5070943390684468,0.5701379584414619,0.925716723714556,-0.06548073621732849,0.0017316341400146484,0.2672413076673235,1.2021910761083876,0.23324806988239288,0.2524151195372854,-0.5843584133046014,-0.45410072803497314,-1.6070760658809118,0.30312623432837427,0.6578297590437744,0.30663724217031685,0.038386719567435126,0.3399706184864044,0.10738712336335864,-0.6269192333732333,-1.0850378274917603,0.3965359628200531,0.1985273574079786,0.9462247320583889,-0.9709145043577466,-2.8397070935794284,0.7207716958863395,0.8252099699207714,1.5970239692500658,-0.4479532539844513,-0.04730651381292513,1.18477386874812	51
0.3546868353150785,0.47998157422989607,-0.3817295612680027,-0.4521347004920244,-0.5922462872986216,0.017885212088003755,0.6665264070034027,-0.5392709571460728,-0.5884593171067536,-0.9777788775973022,0.14577153837308288,-0.3194226808845997,0.008243540301918983,0.6281864820048213,0.4429781520739198,-0.32601916254498065,-0.185772605240345,0.6816690736450255,0.21421031095087528,1.1850695684552193,0.4433694565668702,0.020801890641450882,-0.5221884760539979,-0.02653877716511488,0.5086560286581516,-0.18576380237936974,0.314372755587101,0.15548622515052557,-0.7869959156960249,0.18247596500441432,-0.4941095681861043,0.35138551890850067,-0.20084660407155752,0.02506307139992714,0.33634252846241,-0.1824342366307974,0.06803439278155565,-0.21954232576536015,0.12786549516022205,0.9892242327332497,-0.37634813599288464,-0.43108533369377255,0.6043045725673437,-0.6027508731931448,-0.9262298168614507,0.4880087828496471,0.12396998656913638,-0.05767469480633736,-0.41451428178697824,0.391076298430562,0.4435468167066574,-0.3115927744656801,0.03273117262870073,0.38252328580711037,-0.28084470762405545,-0.7132629416882992,0.5803760997951031,0.6014955909922719,0.47274432331323624,0.2548227282240987,-0.16140962159261107,0.3907878054305911,0.046675458550453186,-0.10700032860040665,-0.5953775499947369,0.1843452900648117,-0.04553507501259446,-0.16863343305885792,-0.21839655376970768,-0.023788772523403168,-0.8141481149941683,0.10438101459294558,-0.01980603113770485,-0.6670155595056713,-0.10381713509559631,0.011236154474318027,-0.13716259086504579,-0.1101460293866694,-0.8420572951436043,1.2427893169224262,0.233364749699831,0.6491638855077326,0.7301884442567825,-0.2158568985760212,-0.10216947551816702,1.1417410969734192,-0.2818848663009703,-0.34814896062016487,-0.11582093872129917,-0.2737009273841977,-0.12424885109066963,0.6013177819550037,0.2625113424292067,1.1539411582052708,1.0289713069796562,-0.2783122006803751,-0.5582139194011688,0.11471851915121078,0.2596528334543109,0.12985612824559212,-0.7545795813202858,0.7956120679154992,-0.15422356966882944,0.7096858657896519,0.06357821449637413,0.17646093852818012,-0.8770144557347521,-0.8834787011146545,-0.9005540534853935,-0.05663388501852751,0.04395521752303466,0.20201578922569752,0.4681275300681591,0.3802063693292439,-0.32113688439130783,0.2947338689118624,0.01511416770517826,-0.12717571668326855,0.4990427978336811,0.2799595482647419,-0.1310192346572876,-0.7092154007405043,0.31317976489663124,0.6321336925029755,0.9872632343322039,0.4301557969301939,0.43516127369366586,0.5090296920388937	51
0.3989435008593968,-0.7616286958966937,1.9627370408603124,-0.3186127724392073,0.5884602625654745,-1.1951684611184257,-2.275842215333666,-0.022588049726826803,-0.574686335665839,1.0804167770381485,0.3948993342263358,0.3605079012257712,-0.6914031782320568,0.7564286461898259,0.42781282269528936,-0.8366342170962265,0.5124561648283686,1.0945530831813812,-0.5776471708502088,-0.8653936386108398,-0.6796256750822067,-0.4939310486827578,0.29987642594746183,0.8843598158231804,0.7458848825522831,0.7575949728488922,-0.5691974226917539,1.1671423316001892,2.38860536473138,0.8820045420101711,-1.8551995530724525,0.9607666901179722,0.9404923575265067,-0.39403499024254934,-0.4481660723686218,-1.783552612577166,-0.902275124830859,1.4650062152317591,-0.6004994618041175,0.5850931666791439,0.2073901423386165,-0.17268356840525353,0.6586944780179432,-1.229725337454251,-0.8268614198480334,0.23557893998388732,-0.6285866456372398,0.9107932642634425,0.9563080029828208,-0.26069009357265066,0.3041138691561563,-0.4834403991699219,-0.27118657742227825,-0.91058520759855,-0.25544601838503567,0.4171462286197181,-1.0701723056180137,-0.2298034280538559,-0.7086022474936077,0.6668341640116913,0.8810231047017234,-0.9048666187695095,-0.08461407039846693,1.4054816961288452,0.8416408177997384,-0.7214558060680117,-0.4812921503824847,-0.3752536709819521,1.4866716116666794,-1.1519977109772819,-0.15115397529942648,1.3052164262958936,-0.42011923449380056,0.3816636210041387,-0.2185717523097992,0.32623611994287266,0.08480894884892873,0.21776272569383895,0.10975082697612899,0.4469063713082245,0.7238070837088993,0.5795144853847367,-0.4701534059963056,0.7982007775987897,-1.0382827648094721,-0.3778843416699341,-0.7826794258185795,-0.34246267192065716,-0.5667501374014786,0.6422321413244519,-0.5096518908228193,0.24478082145963395,-1.0482464596196743,-1.3758373579808645,0.1988550296851567,-0.739061528550727,-0.6647718591349465,0.15533379997525895,-0.6122887847679002,1.0380795214857375,0.8620169780084065,0.140223856483187,-0.2025083822331258,0.0001634699957711356,-0.8043541418654578,0.42533766637955395,-0.7205455345766885,1.7025074772536755,0.4765062502452305,1.145122276885169,-0.3554937222174236,0.12411730417183467,0.31656210337366375,-0.199094331158059,-1.6908939480781555,0.7000343416418348,-0.09418442845344543,-0.9026177738394056,-0.30118976001228603,0.3495996158037867,1.916226131575448,0.10782564005681447,-0.7301980171884809,-0.5336024165153503,0.414975289787565,0.3669023982116154,-0.9579631667584181,-1.3321388315941607	103
0.20465649078999246,-0.2034399818096842,-0.25570166377084597,0.12103048339486122,-0.07276040111069701,-0.12926401836531504,0.9650911683482783,-0.3971068390778133,0.004122904900993619,-0.767897811585239,-0.924998514354229,0.532232726258891,0.16241914991821563,0.01134827733039856,-0.07629851251840591,-0.7068428467693073,-1.3391128262238843,0.04594972064452512,-0.31297351845673155,-0.18179902221475328,0.30184481266353813,0.20439670288137027,-0.03750735308442797,-0.7243398890963623,-0.3773316208805357,0.2726500726171902,0.6009732776022118,-0.21424170909449458,0.27134996918695314,-0.13456587812730245,-0.37601459079555105,-0.6855448630771467,0.14872788425002778,0.1791598562683378,0.5617992525388088,-0.43708567500912715,-0.11219244397112302,-0.4261112298284258,-0.46030613081529737,0.14337144047021866,0.2559900390250342,-0.00793185643851757,-0.6947934537061623,-0.10476423001715116,0.6990244202315807,-0.5080337429286114,0.5373333929372686,-0.031145828110831126,-0.47436833860618727,0.7433717861505491,-0.3904645328543016,0.3703729353312935,-0.21398568632347242,0.16452952261481965,-0.5656885012452092,-0.19725283261920726,0.30446105131081175,1.1214691054608141,-0.27601261117628645,-0.7331965853060994,-0.8873819454706141,-0.028112603617565974,0.650924240904195,0.52140675591571,0.15737854888928787,-0.30876560349549564,0.5254188853182963,-0.92066447862557,0.5124248149139541,0.6410248492445264,-0.4788132030516863,-0.23866276070475578,0.5169875495401877,-0.6987890912485974,0.18497097199516638,-0.7342795828091246,-0.1751083290603544,-0.22075181241546357,0.3659852873533964,0.3774405015366418,0.07615711220673152,-0.751792133386646,0.43383588136306833,-0.06436313050133842,0.08306852249162537,0.18555349590522902,-0.6431974302977324,0.20281603805986897,-0.46481623500585556,-0.4911718408444098,-0.27233316217150005,0.18299194691436632,-0.19167796722779581,0.05622826835938862,-0.7903906873294285,0.09592680832637208,0.09225638370428767,0.6191016552703721,-0.6576042675546238,-0.2911556160875729,-0.06170739020620074,0.23153892851301602,-0.6062937458711011,-0.006232821249536106,0.5427248494566551,0.6691286973655224,0.1633277657840933,-1.0001213663656796,-0.0738530967916761,0.42920238098927904,-0.21559449248681112,-0.11361423986298698,-0.06288358728800501,0.20329596527985164,0.7321416822129062,-0.004860604447977883,0.5773026379091399,-0.2598040931458984,-0.2703495089496885,0.03494283743202686,0.20818161964416504,-0.3985223157131778,0.7134497293404171,0.09365721259798322,-0.09200966424707856,-0.4052965779389654,-0.518591835695718,-0.5073006749153137	31
0.260603822090409,-0.4626133455471559,-1.0122856118462302,1.1757046404210003,0.5942576258146967,-0.01513386450030587,-0.5071484880013899,-1.0065030690959909,-0.01414364982735027,-0.5092784162949432,0.5450003685810688,0.8014117323539474,-0.33706334775144403,-0.5080251341516321,0.9014243144880641,0.5565780609507452,-0.7032761081037197,-1.0601069710471414,0.4957873882217841,-0.5866375003348697,0.5082154942978047,-1.9908606619997458,-1.1247340440750122,-0.16219863024624911,-0.4137426668947393,-0.8947663686492227,0.4404974743004211,-0.8717987869273532,0.573086294260892,0.7500861503861167,-0.15217869965867561,-0.44609979404644534,0.6323715543205087,0.4439029476859353,0.1353122591972351,-0.5558848083019257,-0.514195560731671,-0.4818899238651449,0.11969178813424977,-0.0625980349088257,0.26542228663509543,2.0970478487963025,-0.05920687182383104,0.021530877460132946,0.8563574518669735,-0.8443477461114526,0.5839336126704108,0.7645355435934934,-0.4808656735853715,0.692941196940162,0.22443086789412933,0.6982018487019972,-0.15920229645615275,-0.40339806269515643,-0.8961801699955355,-0.728109976107424,0.828689684922045,-0.4367005237462846,-0.9858133630319075,-0.9695455601269548,-0.7219735526225783,-0.7352148809216239,0.05100189657373862,1.0741246193647385,-0.3565090633928776,-0.9622513109987433,0.7148835967210206,-0.6753917390649969,0.3839612271298062,0.6409458667039871,1.2639103748581626,-0.11682057583873923,0.19952818141742187,-1.0314568873833527,0.3056271252307025,0.6795181422071024,0.2824146898294037,-0.5803122398528185,0.6104532683437521,0.5667417211966082,0.8542279228568077,-0.43286644938317215,-0.26187083328312094,-0.6111202185804193,-0.262616416439414,0.5506009386683052,1.0288115286014297,-0.31886210766705597,0.7499017674814571,1.0594644343311137,0.006458620456132022,1.3236794715577906,0.14658209386239338,0.022888957099481064,-0.16349247368899258,0.9298598089001395,1.7710880528796802,-0.44611080261794006,0.14327788014303555,0.2711822282184254,0.01807375137948177,0.05629509822888808,0.3991284966468811,-0.8418442173437639,-0.9823918708346107,-1.1400325697931377,-0.025932895866307346,-0.7658886709673838,0.10136893933469598,-0.5458843271163377,-0.4704693406820297,0.8807002492249012,0.05573526600545103,-0.5937718586488203,-0.299103341658007,-0.5707337861795995,0.3674957643855702,1.0380665527826005,-0.1214620948515155,0.5713257769292052,-0.3348565142263066,-0.9645606794140555,0.3417094959454103,-0.5626274171200666,-0.6254099935970523,-0.8980797210877592,0.5698114076459949,0.18790429695086044	113
